edge_id:int,source_id:int,target_id:int,label_id:int,inc_state:int
5791008,1884080,56958,48,1
5791009,1884080,2632,49,1
5791014,1884081,56958,48,1
5791015,1884081,2632,49,1
5791046,1884089,56958,48,1
5791047,1884089,2632,49,1
5791051,1884090,56958,48,1
5791052,1884090,2632,49,1
5791278,1884136,46509,48,1
5791279,1884136,58278,49,1
5791285,1884137,46509,48,1
5791286,1884137,58278,49,1
5791320,1884140,46509,48,1
5791321,1884140,58278,49,1
5791475,1884188,46509,48,1
5791476,1884188,58285,49,1
5791523,1884201,46509,48,1
5791524,1884201,58285,49,1
5791543,1884204,46509,48,1
5791544,1884204,58285,49,1
5791560,1884212,46509,48,1
5791561,1884212,58285,49,1
10322450,1884213,46509,48,1
5791568,1884214,46509,48,1
5791569,1884214,58278,49,1
5791575,1884215,46509,48,1
5791576,1884215,58278,49,1
5791591,1884221,46509,48,0
5791592,1884221,58278,49,1
5791600,1884223,46509,48,1
5791601,1884223,58278,49,1
5791671,1884240,46509,48,1
5791672,1884240,58285,49,1
5791687,1884246,46509,48,1
5791688,1884246,58285,49,1
5791743,1884261,46509,48,1
5791744,1884261,58285,49,1
5791755,1884263,46509,48,1
5791756,1884263,58285,49,1
5791767,1884265,46509,48,2
5791768,1884265,58285,49,1
10521814,1884266,46509,48,1
10521815,1884266,58279,48,1
13493888,1884267,46509,48,0
14123254,1884268,46509,48,1
14123173,1884269,46509,48,1
5805296,1888283,46509,48,1
5805297,1888283,58285,49,1
5805317,1888287,46509,48,1
5805318,1888287,58285,49,1
5805377,1888307,46509,48,1
5805378,1888307,58285,49,1
5805398,1888311,46509,48,0
5805399,1888311,58285,49,1
5805443,1888319,46509,48,1
5805444,1888319,58285,49,1
5805560,1888344,46509,48,1
5805561,1888344,58285,49,1
12018408,1888345,46509,48,1
5805639,1888360,46509,48,1
5805640,1888360,58285,49,1
5805729,1888384,46509,48,1
5805730,1888384,58285,49,1
5805746,1888386,46509,48,2
5805747,1888386,58285,49,2
5805766,1888390,46509,48,1
5805767,1888390,58285,49,1
6966427,1892268,46509,48,1
5820069,1892629,257,48,1
5820070,1892629,258,49,1
5820410,1892692,46509,48,1
5820411,1892692,58285,49,1
5820428,1892695,46509,48,2
5820429,1892695,58285,49,1
5820435,1892697,46509,48,2
5820436,1892697,58285,49,1
5820442,1892698,46509,48,1
5820443,1892698,58285,49,1
5820483,1892703,46509,48,1
5820484,1892703,58285,49,1
12018428,1892704,46509,48,1
11544810,1892705,46509,48,1
11544811,1892705,58285,49,1
5820530,1892723,46509,48,1
5820531,1892723,58285,49,1
5820564,1892732,46509,48,1
5820565,1892732,58285,49,1
5821878,1893134,46509,48,1
5821879,1893134,58285,49,1
6424663,1893135,46509,48,1
5821885,1893136,46509,48,1
5821886,1893136,58285,49,1
5821893,1893138,46509,48,1
5821894,1893138,58285,49,1
5821915,1893144,46509,48,1
5821916,1893144,58285,49,1
5821964,1893165,46509,48,1
5821965,1893165,58285,49,1
5821971,1893167,46509,48,1
5821972,1893167,58285,49,1
5821994,1893172,46509,48,2
5821995,1893172,58285,49,1
5822895,1893470,46509,48,1
5823167,1893562,46509,48,1
5823168,1893562,58285,49,1
5823222,1893581,46509,48,1
5823223,1893581,58285,49,1
5823229,1893582,46509,48,1
5823230,1893582,58285,49,1
5823267,1893595,46509,48,0
5823268,1893595,58285,49,1
5823274,1893597,46509,48,1
5823275,1893597,58285,49,1
5823288,1893599,46509,48,1
5823289,1893599,58285,49,2
5823299,1893601,46509,48,1
5823300,1893601,58285,49,1
5823309,1893604,46509,48,1
5823310,1893604,58285,49,1
5823353,1893616,46509,48,1
5823354,1893616,58285,49,1
5823371,1893618,46509,48,1
12730786,1893619,46509,48,1
5823378,1893620,46509,48,1
5823379,1893620,58285,49,1
5823385,1893621,46509,48,1
5823386,1893621,58285,49,1
5823451,1893632,46509,48,0
5823452,1893632,58285,49,1
5826118,1894385,56958,48,1
5826119,1894385,2632,49,1
5826140,1894394,162658,49,1
5826194,1894416,162658,49,1
5826259,1894469,162658,49,2
5826345,1894493,46509,48,1
5826346,1894493,58285,49,1
5826377,1894500,56958,48,1
5826378,1894500,2632,49,1
5826424,1894513,46509,48,1
5826425,1894513,58285,49,1
5826511,1894541,46509,48,1
5826512,1894541,58285,49,1
11566757,1894544,46509,48,1
11566758,1894544,58285,49,1
5826533,1894547,46509,48,1
5826534,1894547,58285,49,1
5826540,1894548,46509,48,1
5826541,1894548,58285,49,1
5826570,1894556,46509,48,1
5826571,1894556,58285,49,1
5826577,1894557,46509,48,1
5826578,1894557,58285,49,1
5826593,1894560,46509,48,1
5826594,1894560,58285,49,1
5826600,1894561,46509,48,1
5826601,1894561,58278,49,0
5826619,1894566,46509,48,1
5826877,1894642,46509,48,1
5826878,1894642,58285,49,2
5826904,1894653,46509,48,1
5826905,1894653,58278,49,1
5827042,1894687,46509,48,0
5827043,1894687,58278,49,1
5827098,1894705,46509,48,1
5827099,1894705,58285,49,1
5827131,1894717,46509,48,1
5827132,1894717,58285,49,1
5827174,1894732,46509,48,1
5827175,1894732,58285,49,1
5827181,1894734,46509,48,1
5827182,1894734,58285,49,1
5827188,1894735,46509,48,1
5827189,1894735,58285,49,1
5827221,1894746,46509,48,1
5827222,1894746,58285,49,1
5827251,1894754,46509,48,1
5827252,1894754,58285,49,2
5827258,1894756,46509,48,1
5827259,1894756,58285,49,1
5827391,1894790,46509,48,2
5827392,1894790,58285,49,1
5827409,1894794,46509,48,1
5827410,1894794,58285,49,1
5827437,1894799,46509,48,1
5827438,1894799,58285,49,1
5827489,1894812,46509,48,1
5827490,1894812,58285,49,1
5827520,1894821,46509,48,1
5827521,1894821,58285,49,1
5827556,1894834,46509,48,0
5827557,1894834,58285,49,1
5845142,1899792,6526,48,1
5845143,1899792,314516,49,1
5859941,1904192,6526,48,1
5861260,1904550,46509,48,1
5861261,1904550,58278,49,0
5865526,1905926,46509,48,2
5865527,1905926,58278,49,1
5874345,1908825,257,48,1
5874346,1908825,258,49,1
5875991,1909316,257,48,1
5875992,1909316,258,49,1
5878753,1910129,46509,48,1
5878754,1910129,58278,49,1
5883924,1911682,46509,48,1
5883925,1911682,58278,49,1
5883947,1911691,46509,48,1
5883948,1911691,58285,49,1
5888304,1912993,46509,48,0
5888305,1912993,58285,49,1
5888437,1913032,162658,49,0
5889215,1913220,46509,48,1
5889216,1913220,58285,49,1
5889296,1913238,56958,48,1
5889297,1913238,2632,49,1
5890738,1913656,257,48,2
5890739,1913656,258,49,1
5894085,1914836,46509,48,1
5894086,1914836,58285,49,1
5894127,1914844,46509,48,1
5894128,1914844,58278,49,1
5894326,1914908,46509,48,1
5894327,1914908,58285,49,1
5894349,1914914,46509,48,1
5894350,1914914,58285,49,1
5894435,1914940,46509,48,0
5894436,1914940,58278,49,1
5894637,1914994,257,48,1
5894638,1914994,258,49,1
5898443,1916138,257,48,1
5898444,1916138,258,49,1
5898445,1916138,221261,49,1
7709480,1916139,257,48,2
7709481,1916139,258,49,1
7709482,1916139,221261,49,1
5901778,1917131,46509,48,2
5901779,1917131,58278,49,1
5901820,1917143,46509,48,1
5901821,1917143,58278,49,1
5901884,1917161,46509,48,1
5901885,1917161,58278,49,0
5902058,1917205,46509,48,1
5902059,1917205,58285,49,1
5903763,1917646,46509,48,1
5903902,1917680,46509,48,1
5903903,1917680,58285,49,1
5903934,1917690,46509,48,1
5903962,1917697,46509,48,1
5903963,1917697,58285,49,1
5904259,1917776,46509,48,1
5904260,1917776,58285,49,1
5904324,1917798,162658,49,1
5904334,1917801,46509,48,1
5904335,1917801,58285,49,0
5904377,1917809,46509,48,1
5904378,1917809,58278,49,1
5904489,1917842,46509,48,1
5904490,1917842,58285,49,1
5905075,1917997,46509,48,1
5905076,1917997,58285,49,1
5905082,1917998,46509,48,1
5905083,1917998,58285,49,1
5905170,1918030,46509,48,1
5905171,1918030,58285,49,1
5905204,1918037,56958,48,1
5905205,1918037,2632,49,1
5905211,1918038,46509,48,1
5905212,1918038,58285,49,1
5905373,1918076,56958,48,1
5905374,1918076,2632,49,1
5905386,1918077,46509,48,1
5905387,1918077,58285,49,1
5905393,1918078,56958,48,1
5905394,1918078,2632,49,1
5905744,1918172,949,48,1
11257045,1918173,949,48,1
5905894,1918214,949,48,2
5908480,1919062,56958,48,0
5908481,1919062,2632,49,1
5909864,1919477,46509,48,1
5909865,1919477,58285,49,1
5909871,1919478,46509,48,1
5909872,1919478,58278,49,1
5909955,1919500,56958,48,1
5909956,1919500,2632,49,1
5910021,1919515,56958,48,1
5910022,1919515,2632,49,0
5910059,1919519,56958,48,1
5910060,1919519,2632,49,1
5910197,1919563,46509,48,1
5910198,1919563,58285,49,1
5910313,1919598,46509,48,1
5910314,1919598,58278,49,1
5910343,1919602,46509,48,1
5910344,1919602,58278,49,2
5910547,1919657,46509,48,1
5910548,1919657,58285,49,1
5910576,1919661,46509,48,1
5910577,1919661,58285,49,1
5910732,1919695,46509,48,1
5910733,1919695,58278,49,1
5910739,1919696,46509,48,1
5910740,1919696,58278,49,1
5911298,1919863,46509,48,1
5911299,1919863,58285,49,1
5911540,1919923,46509,48,1
5911541,1919923,58285,49,1
8807737,1919924,46509,48,1
5911618,1919952,46509,48,1
5911619,1919952,58285,49,0
5911665,1919967,46509,48,1
5911666,1919967,58278,49,1
5911692,1919975,46509,48,1
5911693,1919975,58278,49,1
5911699,1919976,46509,48,1
5911700,1919976,58278,49,1
5911726,1919984,46509,48,1
5911727,1919984,58285,49,1
5911756,1919991,46509,48,1
5911757,1919991,58285,49,1
5911954,1920052,46509,48,2
5911955,1920052,58285,49,1
5912006,1920068,46509,48,1
5912007,1920068,58285,49,1
5917027,1921455,949,48,1
9545816,1923676,46509,48,1
5924315,1923693,257,48,1
5924316,1923693,65859,49,1
5926977,1924453,257,48,1
5926978,1924453,65859,49,1
6893987,1924454,257,48,1
6893988,1924454,65859,49,1
6427605,1924455,257,48,1
6427606,1924455,65859,49,1
5927017,1924464,257,48,1
5927018,1924464,65859,49,1
5927074,1924475,257,48,1
5927075,1924475,65859,49,1
5927164,1924497,257,48,2
5927165,1924497,65859,49,2
5927182,1924499,257,48,1
5927183,1924499,65859,49,1
5927192,1924501,257,48,1
5927193,1924501,65859,49,0
5927210,1924503,257,48,1
5927211,1924503,65859,49,1
5932714,1926152,257,48,0
5932715,1926152,65859,49,1
5932723,1926153,257,48,2
5932724,1926153,65859,49,2
5932733,1926155,257,48,1
5932734,1926155,65859,49,1
5932771,1926161,257,48,1
5932772,1926161,65859,49,1
5932780,1926162,257,48,1
5932781,1926162,65859,49,1
5934945,1926785,257,48,1
5934946,1926785,65859,49,1
5936483,1927233,6526,48,1
5936484,1927233,6527,49,1
5938648,1927879,257,48,1
5938649,1927879,65859,49,1
5938657,1927880,257,48,1
5938658,1927880,65859,49,1
5938668,1927882,257,48,0
5938669,1927882,65859,49,1
5938677,1927883,257,48,1
5938678,1927883,65859,49,1
5938690,1927885,257,48,1
5938691,1927885,65859,49,1
5938699,1927886,257,48,1
5938700,1927886,65859,49,1
5938708,1927887,257,48,1
5938709,1927887,65859,49,1
5938818,1927909,257,48,1
5938819,1927909,65859,49,1
5938859,1927924,257,48,1
5938860,1927924,65859,49,1
5938890,1927929,257,48,1
5938891,1927929,65859,49,0
5939004,1927968,257,48,1
5939005,1927968,65859,49,1
5939309,1928042,257,48,1
5939310,1928042,65859,49,1
5939321,1928044,257,48,1
5939322,1928044,65859,49,1
5939339,1928045,257,48,2
5939340,1928045,65859,49,1
5939361,1928048,257,48,1
5939362,1928048,65859,49,1
5944839,1929615,257,48,1
5944840,1929615,65859,49,0
6926778,1931209,257,48,1
6926779,1931209,258,49,1
5970578,1937073,257,48,1
5970579,1937073,258,49,1
5970580,1937073,6980,49,1
5992113,1943643,257,48,1
5992114,1943643,2193,49,1
5992115,1943643,5445,49,1
6006377,1947989,257,48,1
6006378,1947989,1359,49,1
10188788,1947990,257,48,1
10188789,1947990,1359,49,1
6021512,1952699,257,48,1
6021513,1952699,258,49,1
6021514,1952699,6980,49,1
14077827,1955925,257,48,1
14077828,1955925,258,49,1
6056251,1959847,257,48,1
6056252,1959847,258,49,1
6056442,1959882,257,48,1
6056443,1959882,258,49,1
6056932,1959962,257,48,1
6056933,1959962,258,49,1
6057481,1960050,257,48,1
6057482,1960050,258,49,1
6069284,1962711,46509,48,0
6103436,1973017,257,48,1
6103437,1973017,1359,49,1
6106546,1973965,14600,48,1
6106547,1973965,252536,49,1
9835023,1973966,14600,48,1
9835024,1973966,252536,49,1
6108563,1974673,257,48,1
6108564,1974673,1359,49,1
6108660,1974705,257,48,2
6108661,1974705,1359,49,1
6108816,1974743,257,48,1
6108817,1974743,1359,49,2
6109030,1974798,257,48,1
6109031,1974798,1359,49,0
6114060,1976306,949,48,1
6134503,1980721,257,48,1
6134504,1980721,258,49,1
6140780,1982256,949,48,2
6141716,1982501,257,48,1
6141717,1982501,258,49,1
6141990,1982546,257,48,1
6141991,1982546,258,49,0
6141997,1982547,257,48,1
6141998,1982547,258,49,1
16441012,1985163,257,48,1
16441013,1985163,258,49,1
16441014,1985163,6980,49,1
6156330,1985848,257,48,1
6156331,1985848,258,49,1
6156736,1985964,257,48,1
6156737,1985964,258,49,1
6157073,1986028,257,48,1
6157074,1986028,258,49,1
6157075,1986028,6980,49,1
6157318,1986067,257,48,1
6157319,1986067,258,49,1
6157335,1986069,257,48,1
6157336,1986069,258,49,1
6159853,1986585,257,48,1
6159854,1986585,258,49,1
6166320,1988253,257,48,1
6166321,1988253,258,49,1
6166414,1988271,257,48,1
6166415,1988271,258,49,1
6167503,1988502,257,48,2
6167504,1988502,258,49,1
6167505,1988502,6980,49,1
6167688,1988530,257,48,1
6167689,1988530,258,49,1
6167690,1988530,6980,49,1
6167703,1988532,257,48,1
6167704,1988532,258,49,1
6167705,1988532,6980,49,1
6167749,1988538,257,48,1
6167750,1988538,258,49,1
6167751,1988538,6980,49,1
6171910,1989629,257,48,1
6171911,1989629,258,49,1
6193936,1994069,257,48,0
6193937,1994069,1359,49,1
6200322,1995374,257,48,1
6200323,1995374,258,49,0
6200568,1995504,257,48,1
6200569,1995504,258,49,1
6215487,1998382,257,48,1
6215488,1998382,258,49,1
6229186,2001411,257,48,1
6229187,2001411,258,49,0
6232759,2002207,2634,48,1
6236574,2003230,257,48,1
6236575,2003230,258,49,1
6237428,2003376,257,48,2
6237429,2003376,258,49,1
6237569,2003393,257,48,1
6237570,2003393,258,49,1
6237705,2003419,257,48,1
6237706,2003419,258,49,1
6237808,2003431,257,48,1
6237809,2003431,258,49,1
6237924,2003452,257,48,1
6237925,2003452,258,49,1
6237932,2003453,257,48,1
6237933,2003453,258,49,1
6244443,2005179,257,48,1
6244444,2005179,258,49,1
6244489,2005189,257,48,1
6244490,2005189,258,49,1
6244503,2005191,257,48,1
6244504,2005191,258,49,1
6244516,2005192,257,48,1
6244517,2005192,258,49,1
6244561,2005203,257,48,1
6244562,2005203,258,49,1
6244634,2005219,257,48,1
6244635,2005219,258,49,1
6244650,2005221,257,48,1
6244651,2005221,258,49,1
6244657,2005222,257,48,1
6244658,2005222,258,49,1
6244679,2005226,257,48,1
6244680,2005226,258,49,1
6244702,2005231,257,48,1
6244703,2005231,258,49,1
6244709,2005233,257,48,1
6244710,2005233,258,49,1
6244716,2005234,257,48,1
6244717,2005234,258,49,1
6244741,2005237,257,48,1
6244742,2005237,258,49,1
6244748,2005238,257,48,1
6244749,2005238,258,49,1
6259410,2008477,949,48,1
6259787,2008547,949,48,1
6261290,2008813,257,48,1
6261291,2008813,258,49,1
6261666,2008892,257,48,1
6261667,2008892,258,49,1
6262346,2009094,949,48,1
11256776,2009095,949,48,1
6262576,2009166,949,48,1
6319712,2009167,949,48,1
6282995,2015429,46509,48,1
6283010,2015432,257,48,1
6283011,2015432,258,49,1
6283012,2015432,221261,49,1
13202500,2021653,257,48,1
13202501,2021653,9854,49,1
6311166,2021659,257,48,2
6311167,2021659,34420,49,1
6311173,2021660,257,48,1
6311174,2021660,34420,49,1
6311523,2021772,257,48,1
6311524,2021772,52747,49,1
6311574,2021789,257,48,1
6311576,2021789,52747,49,1
6311575,2021789,9855,48,1
6364453,2021791,257,48,1
6364455,2021791,52747,49,1
6364454,2021791,9855,48,1
6311621,2021805,257,48,1
6311622,2021805,52747,49,1
6312874,2022192,949,48,1
7269854,2022194,949,48,1
16405845,2022195,949,48,1
6320167,2023990,949,48,1
6333314,2026558,257,48,0
6333315,2026558,2193,49,1
6333316,2026558,5445,49,1
10923255,2026559,257,48,1
10923256,2026559,2193,49,1
10923257,2026559,5445,49,2
11442258,2026560,257,48,1
11442259,2026560,2193,49,1
11442260,2026560,5445,49,1
6333370,2026569,257,48,1
6333371,2026569,2193,49,1
6333372,2026569,5445,49,1
6522336,2026570,257,48,1
6522337,2026570,2193,49,1
6522338,2026570,5445,49,1
6349584,2026571,257,48,1
6349585,2026571,2193,49,1
6349586,2026571,5445,49,1
6333405,2026579,257,48,1
6333406,2026579,2193,49,1
6333407,2026579,5445,49,1
6335498,2027098,949,48,1
6335520,2027099,949,48,1
6336161,2027246,949,48,0
6336891,2027431,949,48,1
6337284,2027509,949,48,1
6343283,2029225,257,48,1
6343284,2029225,258,49,1
6348610,2030918,257,48,1
6348611,2030918,2193,49,1
6348612,2030918,5445,49,1
6348815,2030920,257,48,1
6348816,2030920,2193,49,1
6348817,2030920,5445,49,0
6348685,2030937,257,48,1
6348686,2030937,2193,49,2
6348687,2030937,5445,49,1
6348710,2030941,949,48,1
6348833,2030965,257,48,2
6348834,2030965,2193,49,1
6348835,2030965,5445,49,1
6349468,2031094,257,48,1
6349469,2031094,2193,49,1
6349470,2031094,5445,49,1
6349481,2031097,257,48,1
6349482,2031097,2193,49,1
6349483,2031097,5445,49,1
6349488,2031098,257,48,1
6349489,2031098,2193,49,1
6349490,2031098,5445,49,1
8828663,2031099,257,48,1
8828664,2031099,2193,49,1
8828665,2031099,5445,49,1
6349501,2031102,257,48,1
6349502,2031102,2193,49,1
6349503,2031102,5445,49,1
6349508,2031103,257,48,1
6349509,2031103,2193,49,1
6349510,2031103,5445,49,1
6349567,2031114,257,48,1
6349568,2031114,2193,49,1
6349569,2031114,5445,49,1
6349625,2031124,257,48,1
6349626,2031124,2193,49,1
6349627,2031124,5445,49,1
6349634,2031126,257,48,1
6349635,2031126,2193,49,1
6349636,2031126,5445,49,1
6349641,2031127,257,48,1
6349642,2031127,2193,49,1
6349643,2031127,5445,49,1
6349648,2031128,257,48,2
6349649,2031128,2193,49,1
6349650,2031128,5445,49,1
6349725,2031132,257,48,1
6349726,2031132,2193,49,1
6349727,2031132,5445,49,1
6350180,2031222,257,48,1
6350181,2031222,2193,49,1
6350182,2031222,5445,49,1
6350366,2031223,257,48,1
6350367,2031223,2193,49,1
6350368,2031223,5445,49,1
6350349,2031261,257,48,1
6350350,2031261,2193,49,1
6350351,2031261,5445,49,2
6350356,2031262,257,48,1
6350357,2031262,2193,49,0
6350358,2031262,5445,49,1
6350870,2031366,257,48,1
6350871,2031366,2193,49,1
6350872,2031366,5445,49,1
6350930,2031377,257,48,1
6350931,2031377,2193,49,1
6350932,2031377,5445,49,1
6351034,2031396,257,48,1
6351035,2031396,2193,49,1
6351036,2031396,5445,49,1
6351044,2031398,257,48,1
6351045,2031398,2193,49,1
6351046,2031398,5445,49,1
6351090,2031406,257,48,1
6351091,2031406,2193,49,1
6351092,2031406,5445,49,1
6351654,2031539,257,48,1
6351655,2031539,2193,49,1
6351656,2031539,5445,49,1
14800838,2031540,257,48,1
14800839,2031540,2193,49,1
14800840,2031540,5445,49,1
6352867,2031774,257,48,1
6352869,2031774,5445,49,1
6352868,2031774,2193,49,1
14259346,2031775,257,48,1
14259347,2031775,2193,49,1
14259348,2031775,5445,49,1
6352949,2031776,257,48,1
6352950,2031776,2193,49,1
6352951,2031776,5445,49,1
6352880,2031779,257,48,1
6352881,2031779,2193,49,1
6352882,2031779,5445,49,1
6352918,2031787,257,48,1
6352919,2031787,2193,49,1
6352920,2031787,5445,49,1
6353026,2031806,257,48,1
6353027,2031806,2193,49,1
6353028,2031806,5445,49,1
6353044,2031807,257,48,1
6353045,2031807,2193,49,0
6353046,2031807,5445,49,1
6356868,2032910,257,48,0
6356869,2032910,2193,49,1
6356870,2032910,5445,49,1
6359080,2033391,257,48,1
6359081,2033391,2193,49,1
6359082,2033391,101021,49,1
6359101,2033395,257,48,1
6359102,2033395,2193,49,1
6359103,2033395,5445,49,1
6359335,2033464,257,48,1
6359336,2033464,2193,49,1
6359337,2033464,5445,49,1
6359482,2033465,257,48,1
6359483,2033465,2193,49,1
6359484,2033465,5445,49,1
6359342,2033466,257,48,1
6359343,2033466,2193,49,2
6359344,2033466,5445,49,1
6359349,2033467,257,48,1
6359350,2033467,2193,49,1
6359351,2033467,5445,49,1
6359360,2033468,257,48,1
6359361,2033468,2193,49,1
6359362,2033468,5445,49,1
6359367,2033469,257,48,1
6359368,2033469,2193,49,1
6359369,2033469,5445,49,1
6359516,2033501,257,48,1
6359517,2033501,2193,49,1
6359518,2033501,5445,49,1
6359539,2033504,257,48,1
6359540,2033504,2193,49,1
6359541,2033504,5445,49,1
6367081,2035666,257,48,1
6367082,2035666,65859,49,1
6367134,2035681,257,48,1
6367135,2035681,258,49,1
6369471,2036383,257,48,1
6369472,2036383,258,49,1
6369633,2036434,257,48,1
6369634,2036434,258,49,1
6380224,2039553,46509,48,1
6380225,2039553,58285,49,1
6385113,2041004,949,48,1
6385687,2041167,949,48,1
6385848,2041206,949,48,1
6385893,2041207,949,48,1
6386091,2041265,949,48,1
6403155,2046469,257,48,1
6403156,2046469,258,49,1
6409921,2048580,257,48,1
6409922,2048580,258,49,1
6414424,2049935,257,48,0
6414425,2049935,65859,49,1
8794151,2049937,257,48,0
8794152,2049937,65859,49,1
6418525,2051125,949,48,2
6418550,2051128,949,48,1
6420859,2051636,949,48,1
15932561,2051637,949,48,2
6421983,2051841,949,48,1
11283050,2051842,949,48,2
6422106,2051865,949,48,1
6424953,2052435,949,48,1
6424957,2052436,949,48,1
6425698,2052561,949,48,1
12754726,2052563,949,48,1
6425729,2052567,949,48,1
6427709,2052993,257,48,1
6427710,2052993,258,49,1
6428179,2053077,949,48,1
6428346,2053107,949,48,1
6431144,2053628,949,48,0
6431179,2053636,949,48,1
6431195,2053638,949,48,1
6431200,2053639,949,48,1
6431206,2053640,949,48,1
6431213,2053641,949,48,1
6433924,2054209,949,48,1
6434110,2054211,949,48,1
6435436,2054517,949,48,1
6435461,2054518,949,48,1
6441145,2055580,949,48,1
6441484,2055581,949,48,1
6441186,2055586,949,48,2
6441723,2055668,949,48,1
6441750,2055669,949,48,1
6441837,2055686,949,48,1
6592922,2055687,949,48,1
6441963,2055688,949,48,2
6443229,2055995,949,48,1
6444534,2056220,949,48,1
6444560,2056223,949,48,1
6445771,2056402,949,48,1
6445848,2056403,949,48,1
6445893,2056423,949,48,1
14933312,2056424,949,48,1
6445933,2056425,949,48,1
6446434,2056512,949,48,1
6446869,2056593,949,48,1
6616194,2056594,949,48,1
6447518,2056708,949,48,1
6448307,2056844,949,48,1
6450653,2057385,949,48,1
6450654,2057385,74124,49,1
6450659,2057386,949,48,1
6450660,2057386,74124,49,1
6450679,2057389,949,48,1
6450680,2057389,74124,49,1
6450700,2057392,949,48,1
6450701,2057392,74124,49,1
6450706,2057393,949,48,1
6450707,2057393,74124,49,1
6450712,2057394,949,48,1
6450713,2057394,74124,49,1
6450718,2057395,949,48,1
6450719,2057395,74124,49,1
6450724,2057396,949,48,1
6450725,2057396,74124,49,1
6450730,2057397,949,48,1
6450731,2057397,74124,49,1
6450736,2057398,949,48,1
6450737,2057398,74124,49,1
6450742,2057399,949,48,1
6450743,2057399,74124,49,1
6450771,2057405,949,48,1
6450772,2057405,74124,49,0
6450963,2057438,949,48,1
6451112,2057440,949,48,1
6452256,2057672,949,48,1
6452257,2057672,74124,49,1
6452271,2057674,949,48,1
6452272,2057674,74124,49,1
6452326,2057684,949,48,1
6452327,2057684,74124,49,1
6452802,2057771,949,48,1
16929377,2057772,949,48,1
6452837,2057773,949,48,1
6452809,2057774,949,48,1
6452844,2057776,949,48,1
6454865,2058260,949,48,0
6454982,2058285,949,48,1
6455656,2058401,949,48,1
6455697,2058402,949,48,2
6455736,2058414,949,48,1
6455933,2058415,949,48,1
6455742,2058416,949,48,1
6455756,2058418,949,48,1
6455761,2058420,949,48,1
6455874,2058421,949,48,1
6455787,2058425,949,48,1
6455919,2058453,949,48,1
6456290,2058518,949,48,1
6456322,2058523,949,48,1
6456752,2058613,949,48,1
6456976,2058614,949,48,1
6458602,2058943,949,48,1
6458623,2058945,949,48,1
6461736,2059502,949,48,1
6461807,2059517,949,48,1
6464086,2059905,949,48,1
6464171,2059922,949,48,1
6464960,2060052,949,48,1
6465511,2060053,949,48,1
6465075,2060074,949,48,1
6465087,2060076,949,48,1
6466026,2060249,949,48,1
11285113,2060250,949,48,1
6466031,2060251,949,48,2
6466091,2060263,949,48,1
6466366,2060264,949,48,1
6467308,2060468,949,48,1
6467394,2060484,949,48,2
6467442,2060494,949,48,1
6467709,2060534,949,48,1
6468405,2060661,949,48,1
6468433,2060667,949,48,1
6468439,2060668,949,48,1
6468453,2060670,949,48,1
6468523,2060680,949,48,1
6468868,2060738,949,48,2
6468915,2060739,949,48,1
6471410,2061130,949,48,2
6471502,2061144,949,48,1
6471730,2061181,949,48,1
6472402,2061286,949,48,1
6472412,2061287,949,48,0
6473283,2061421,949,48,1
6473992,2061534,257,48,1
6473993,2061534,9854,49,1
6478380,2062289,949,48,1
6631509,2062290,949,48,1
6478649,2062335,949,48,2
6478847,2062336,949,48,1
6479085,2062412,949,48,1
6479828,2062556,949,48,1
6482194,2063047,949,48,1
6482230,2063049,949,48,1
6482235,2063054,949,48,1
6482254,2063055,949,48,1
6482454,2063091,949,48,2
6482476,2063092,949,48,1
6482872,2063159,949,48,1
11279406,2063160,949,48,1
6482878,2063161,949,48,1
6482999,2063183,949,48,0
6483012,2063186,949,48,1
6483254,2063231,949,48,1
6483459,2063260,949,48,1
6483471,2063261,949,48,1
6483709,2063313,949,48,0
11285777,2063314,949,48,1
6486345,2063823,949,48,1
6487235,2063964,949,48,1
6487334,2063984,949,48,1
6487665,2063985,949,48,1
6487537,2064016,949,48,1
6487670,2064033,949,48,1
6487676,2064034,949,48,1
6487920,2064080,949,48,1
6487975,2064089,949,48,2
6488074,2064091,949,48,1
6488518,2064182,949,48,1
6488524,2064183,949,48,1
6489996,2064410,949,48,1
6490002,2064412,949,48,1
6490653,2064525,949,48,1
6490687,2064530,949,48,1
6490709,2064533,949,48,1
6492688,2064850,949,48,1
6510681,2069942,949,48,1
6510737,2069959,949,48,1
6510765,2069963,949,48,0
6510769,2069964,949,48,1
6510796,2069971,949,48,1
6511369,2070137,46509,48,1
6511370,2070137,58285,49,2
6520186,2072962,257,48,1
6520187,2072962,258,49,1
6529658,2075987,257,48,2
6529659,2075987,2193,49,1
6529660,2075987,5445,49,1
6548265,2081262,257,48,1
6548266,2081262,258,49,1
6549909,2081796,257,48,1
6549910,2081796,258,49,1
6549911,2081796,6980,49,2
6557884,2084241,949,48,1
6557888,2084242,949,48,1
6558659,2084436,9722,48,1
6558660,2084436,9723,49,1
6560040,2084835,257,48,1
6560041,2084835,258,49,1
6560042,2084835,221261,49,1
6564294,2086153,9722,48,1
6564295,2086153,9723,49,2
6564390,2086177,9722,48,1
6564391,2086177,9723,49,1
6573390,2088847,9722,48,1
6573391,2088847,9723,49,1
6573582,2088888,9722,48,1
6573583,2088888,9723,49,1
6573587,2088889,9722,48,1
6573588,2088889,9723,49,1
6573736,2088926,9722,48,1
6573737,2088926,9723,49,1
